"Center Name","Unique Guest count","New Guest Count","New Guest %","Invoice Count","Online invoice count","Online invoice %","Rebooking Source Count","Rebooking Source %","Services with provider requests","Services with provider requests %","Service Sales Count","Service Sales","Average service sale per invoice","Service Sales Invoice Count","Product Sales Count","Product Sales","Average product sale per invoice","Product Sales Invoice Count","Package Sales Count","Package Sales","Average package sale per invoice","Package Sales Invoice Count","Membership Sales Count","Membership Sales","Average membership sale per invoice","Membership Sales Invoice Count","Gift Card Sales Count","Gift Card Sales","Prepaid Card Sales Count","Prepaid Card Sales","Total Sales","Sale Count","Refund Amount","Refund Quantity","Open Invoices Count","Closed Invoices Count","Center Utilization(By Employee)","Available Hours","Available hours (Providers)","Serviced Hours","Booked Hours","Blocked Hours","Gift card redeemed","Gift card redeemed (cross center)","Package redeemed","Package redeemed (cross center)","Membership redeemed","Membership redeemed (cross center)","Discount","Gift card online sales","Gift card in-store sales","No-show fees","Cancellation fees"
"Warehouse Center","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Waldorf, MD","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Tribeca, NY","12","2","16.6700","15","7","46.6700","1","7.6900","1","3.8500","200","5554.6400","396.7600","14","0","0.0000","0.0000","0","1","1600.0000","1600.0000","1","1","19.8600","19.8600","1","0","0.0000","0","0.0000","7174.5","202","0","0","0","15","72.4100","14:30","14:30","10:30","10:30","0:30","0","0","2000","0","810","0","1546.8400","0.0000","0.0000","0.0000","0.0000"
"Staten Island, NY","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Short Hills, NJ","0","0","0.0000","10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","10","1338.0000","133.8000","10","0","0.0000","0","0.0000","1338","10","0","0","0","10","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Ridgewood, NJ","0","0","0.0000","6","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","6","672.0000","112.0000","6","0","0.0000","0","0.0000","672","6","0","0","1","5","0.0000","0:00","0:00","0:00","0:00","0:30","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Red Bank, NJ","1","1","100.0000","3","1","33.3300","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","2","158.0000","79.0000","2","1","100.0000","0","0.0000","258","3","0","0","0","3","0.0000","0:00","0:00","0:00","0:00","0:30","0","0","0","0","0","0","0.0000","100.0000","0.0000","0.0000","0.0000"
"Pikesville, MD","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Old Bridge, NJ","0","0","0.0000","1","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","1","125.0000","125.0000","1","0","0.0000","0","0.0000","125","1","0","0","0","1","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Montvale, NJ","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Montclair, NJ","1","0","0.0000","9","1","11.1100","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","8","868.0000","108.5000","8","1","100.0000","0","0.0000","968","9","0","0","0","9","0.0000","0:00","0:00","0:00","0:00","0:30","0","0","0","0","0","0","0.0000","100.0000","0.0000","0.0000","0.0000"
"Marlton, NJ","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Lancaster, PA","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Jersey City, NJ","40","4","10.0000","53","10","18.8700","19","48.7200","12","14.8100","666","14158.6700","337.1100","42","2","222.6400","111.3200","2","-2","-799.0000","-799.0000","1","7","985.0000","140.7100","7","0","0.0000","3","1299.0000","15866.31","676","799","2","2","51","57.5800","49:30","49:30","28:30","28:30","3:50","400","0","2952.67","0","891","139","4165.5300","0.0000","0.0000","50.0000","100.0000"
"Hoboken, NJ","12","0","0.0000","19","0","0.0000","4","33.3300","0","0.0000","22","2917.1500","243.1000","12","4","414.5300","207.2600","2","0","0.0000","0.0000","0","7","929.0000","132.7100","7","0","0.0000","0","0.0000","4260.68","33","0","0","1","18","37.5000","22:00","22:00","8:15","8:15","2:30","0","0","2198","315","375","0","799.0500","0.0000","0.0000","0.0000","0.0000"
