"Center Name","Unique Guest count","New Guest Count","New Guest %","Invoice Count","Online invoice count","Online invoice %","Rebooking Source Count","Rebooking Source %","Services with provider requests","Services with provider requests %","Service Sales Count","Service Sales","Average service sale per invoice","Service Sales Invoice Count","Product Sales Count","Product Sales","Average product sale per invoice","Product Sales Invoice Count","Package Sales Count","Package Sales","Average package sale per invoice","Package Sales Invoice Count","Membership Sales Count","Membership Sales","Average membership sale per invoice","Membership Sales Invoice Count","Gift Card Sales Count","Gift Card Sales","Prepaid Card Sales Count","Prepaid Card Sales","Total Sales","Sale Count","Refund Amount","Refund Quantity","Open Invoices Count","Closed Invoices Count","Center Utilization(By Employee)","Available Hours","Available hours (Providers)","Serviced Hours","Booked Hours","Blocked Hours","Gift card redeemed","Gift card redeemed (cross center)","Package redeemed","Package redeemed (cross center)","Membership redeemed","Membership redeemed (cross center)","Discount","Gift card online sales","Gift card in-store sales","No-show fees","Cancellation fees"
"Warehouse Center","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Waldorf, MD","4","2","50.0000","9","0","0.0000","1","25.0000","0","0.0000","4","425.0000","60.7100","7","1","55.1200","55.1200","1","0","0.0000","0.0000","0","2","278.0000","139.0000","2","0","0.0000","0","0.0000","758.12","7","0","0","2","7","12.7800","15:00","15:00","1:55","1:55","0:30","0","0","125","0","0","0","74.0000","0.0000","0.0000","100.0000","50.0000"
"Tribeca, NY","2","0","0.0000","4","1","25.0000","0","0.0000","0","0.0000","6","330.8400","330.8400","1","0","0.0000","0.0000","0","2","1045.0000","522.5000","2","1","151.5200","151.5200","1","0","0.0000","0","0.0000","1527.36","9","0","0","0","4","14.2900","14:00","14:00","2:00","2:00","1:00","0","0","265","0","0","0","167.0000","0.0000","0.0000","0.0000","0.0000"
"Staten Island, NY","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Short Hills, NJ","27","4","14.8100","34","8","23.5300","11","45.8300","2","4.2600","455","7538.3700","289.9400","26","1","0.0000","0.0000","1","14","5280.0000","586.6700","9","4","548.0000","137.0000","4","0","0.0000","0","0.0000","13366.37","474","0","0","2","32","47.9200","32:00","32:00","15:20","15:20","2:15","0","0","1437","0","1523","435","1151.5600","0.0000","0.0000","50.0000","100.0000"
"Ridgewood, NJ","23","4","17.3900","29","12","41.3800","4","18.1800","13","27.0800","520","8257.0000","344.0400","24","1","123.6900","123.6900","1","2","1290.0000","645.0000","2","2","264.0000","132.0000","2","0","0.0000","0","0.0000","9934.69","525","0","0","0","29","46.6100","32:00","32:00","14:55","14:55","2:30","630","0","405","0","750","0","197.0000","0.0000","0.0000","50.0000","0.0000"
"Red Bank, NJ","23","5","21.7400","37","6","16.2200","7","33.3300","5","13.1600","398","6823.6700","272.9500","25","1","169.8600","169.8600","1","2","115.0000","115.0000","1","9","961.0000","106.7800","9","1","99.0000","0","0.0000","8168.53","411","0","0","0","37","50.2800","29:30","29:30","14:50","14:50","3:20","110","0","525","0","1168","139","605.2300","0.0000","99.0000","0.0000","0.0000"
"Pikesville, MD","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Old Bridge, NJ","14","4","28.5700","14","4","28.5700","4","30.7700","4","16.0000","294","4038.1700","310.6300","13","1","40.5200","40.5200","1","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","4078.69","295","0","0","0","14","57.8100","16:00","16:00","9:15","9:15","6:55","4","0","1724.57","0","0","0","710.4300","0.0000","0.0000","0.0000","0.0000"
"Montvale, NJ","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Montclair, NJ","28","2","7.1400","38","12","31.5800","12","44.4400","2","3.9200","455","7755.9000","235.0300","33","2","142.0300","71.0200","2","5","839.1500","279.7200","3","3","389.0000","129.6700","3","0","0.0000","0","0.0000","9126.08","465","0","0","0","38","47.9200","40:00","40:00","19:10","19:10","1:30","0","0","2663.67","0","991","139","2052.5800","0.0000","0.0000","50.0000","50.0000"
"Marlton, NJ","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Lancaster, PA","6","1","16.6700","8","0","0.0000","1","20.0000","0","0.0000","163","1938.3300","323.0600","6","0","0.0000","0.0000","0","3","550.0000","550.0000","1","1","145.0000","145.0000","1","0","0.0000","1","600.0000","3233.33","168","0","0","1","7","23.6100","18:00","18:00","4:15","4:15","0:30","0","0","888.33","0","0","0","237.1500","0.0000","0.0000","0.0000","0.0000"
"Jersey City, NJ","24","4","16.6700","36","5","13.8900","9","52.9400","6","20.0000","141","7124.4600","395.8000","18","2","452.1200","226.0600","2","9","4070.0000","407.0000","10","4","556.0000","139.0000","4","0","0.0000","4","1900.0000","14102.58","160","3050","3","0","36","35.6200","40:00","40:00","14:15","14:15","1:30","0","0","2992","0","1112","0","1579.5400","0.0000","0.0000","0.0000","0.0000"
"Hoboken, NJ","45","6","13.3300","58","20","34.4800","21","48.8400","25","28.7400","1508","16013.8600","333.6200","48","4","499.7500","124.9400","4","2","2000.0000","1000.0000","2","2","298.0000","74.5000","4","4","0.0000","3","581.0000","19392.61","1523","181","2","5","53","72.9800","42:15","42:15","30:50","30:50","2:40","295","150","5963.71","0","1326","0","3020.9400","0.0000","0.0000","0.0000","150.0000"
"Frederick, MD","13","3","23.0800","23","1","4.3500","6","46.1500","2","6.4500","168","7659.0000","589.1500","13","2","0.0000","0.0000","1","6","1510.0000","1510.0000","1","9","1161.8200","129.0900","9","2","0.0000","0","0.0000","10330.82","187","0","0","1","22","62.3700","15:30","15:30","9:40","9:40","0:30","0","0","4050","0","1205","435","1118.1800","0.0000","0.0000","0.0000","0.0000"
"Denville, NJ","18","0","0.0000","23","5","21.7400","5","38.4600","7","35.0000","273","10270.3300","733.6000","14","3","326.2800","163.1400","2","9","4505.0000","1126.2500","4","4","408.0000","102.0000","4","0","0.0000","1","50.0000","15559.61","290","50","1","1","22","40.8000","29:00","29:00","11:50","11:50","8:05","200","200","305","0","417","139","414.9200","0.0000","0.0000","0.0000","0.0000"
"Corporate Center","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Bridgewater, NJ","8","2","25.0000","11","3","27.2700","3","37.5000","0","0.0000","232","4992.0000","624.0000","8","0","0.0000","0.0000","0","2","2399.0000","1199.5000","2","2","164.0000","82.0000","2","0","0.0000","0","0.0000","7555","236","0","0","0","11","44.0900","15:30","15:30","6:50","6:50","0:50","0","0","4240","0","0","0","703.5800","0.0000","0.0000","0.0000","0.0000"
"Bel Air, MD","32","4","12.5000","40","10","25.0000","8","27.5900","5","8.2000","383","10410.2000","358.9700","29","1","94.3400","94.3400","1","21","8021.0000","891.2200","9","7","923.0000","131.8600","7","2","0.0000","0","0.0000","19448.54","414","0","0","0","40","67.7100","32:00","32:00","21:40","21:40","3:00","0","0","2887.75","0","2201.66","0","1247.1900","0.0000","0.0000","0.0000","0.0000"