"Center Name","Unique Guest count","New Guest Count","New Guest %","Invoice Count","Online invoice count","Online invoice %","Rebooking Source Count","Rebooking Source %","Services with provider requests","Services with provider requests %","Service Sales Count","Service Sales","Average service sale per invoice","Service Sales Invoice Count","Product Sales Count","Product Sales","Average product sale per invoice","Product Sales Invoice Count","Package Sales Count","Package Sales","Average package sale per invoice","Package Sales Invoice Count","Membership Sales Count","Membership Sales","Average membership sale per invoice","Membership Sales Invoice Count","Gift Card Sales Count","Gift Card Sales","Prepaid Card Sales Count","Prepaid Card Sales","Total Sales","Sale Count","Refund Amount","Refund Quantity","Open Invoices Count","Closed Invoices Count","Center Utilization(By Employee)","Available Hours","Available hours (Providers)","Serviced Hours","Booked Hours","Blocked Hours","Gift card redeemed","Gift card redeemed (cross center)","Package redeemed","Package redeemed (cross center)","Membership redeemed","Membership redeemed (cross center)","Discount","Gift card online sales","Gift card in-store sales","No-show fees","Cancellation fees"
"Warehouse Center","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Waldorf, MD","5","2","40.0000","8","2","25.0000","3","60.0000","1","8.3300","15","2115.0000","302.1400","7","0","0.0000","0.0000","0","0","0.0000","0.0000","0","2","284.0000","142.0000","2","0","0.0000","0","0.0000","2399","17","0","0","1","7","47.5000","10:00","10:00","4:45","4:45","0:30","0","0","0","0","580","0","251.0000","0.0000","0.0000","0.0000","0.0000"
"Tribeca, NY","0","0","0.0000","1","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","1","19.8600","19.8600","1","0","0.0000","0","0.0000","19.86","1","0","0","0","1","0.0000","0:00","0:00","0:00","0:00","0:30","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Staten Island, NY","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Short Hills, NJ","13","1","7.6900","16","3","18.7500","7","58.3300","2","9.5200","234","4475.1000","372.9200","12","0","0.0000","0.0000","0","1","300.0000","300.0000","1","3","349.0000","116.3300","3","0","0.0000","0","0.0000","5124.1","238","0","0","1","15","61.6700","15:00","15:00","9:15","9:15","2:00","125","0","1699","0","931","0","603.4500","0.0000","0.0000","0.0000","0.0000"
"Ridgewood, NJ","18","2","11.1100","27","11","40.7400","1","5.8800","13","37.1400","389","5553.0000","292.2600","19","0","0.0000","0.0000","0","2","475.0000","237.5000","2","7","691.0000","98.7100","7","0","0.0000","0","0.0000","6719","398","0","0","0","27","62.9200","20:00","20:00","12:35","12:35","1:30","0","0","1045","0","653","0","934.6800","0.0000","0.0000","0.0000","0.0000"
"Red Bank, NJ","4","1","25.0000","7","1","14.2900","2","50.0000","0","0.0000","5","642.0000","160.5000","4","0","0.0000","0.0000","0","0","0.0000","0.0000","0","3","363.0000","121.0000","3","0","0.0000","0","0.0000","1005","8","0","0","0","7","46.6700","7:30","7:30","3:30","3:30","0:30","0","0","0","0","417","139","108.0000","0.0000","0.0000","0.0000","0.0000"
"Pikesville, MD","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Old Bridge, NJ","9","1","11.1100","11","2","18.1800","4","44.4400","5","33.3300","256","2690.6700","269.0700","10","0","0.0000","0.0000","0","0","0.0000","0.0000","0","1","145.0000","145.0000","1","0","0.0000","0","0.0000","2835.67","257","0","0","0","11","42.5000","10:00","10:00","4:15","4:15","0:30","0","0","850.67","0","810","375","287.8000","0.0000","0.0000","0.0000","0.0000"
"Montvale, NJ","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Montclair, NJ","13","1","7.6900","24","6","25.0000","5","38.4600","1","4.3500","200","3355.1800","258.0900","13","2","102.4700","51.2400","2","0","0.0000","0.0000","0","11","1377.0000","125.1800","11","0","0.0000","0","0.0000","4834.65","213","0","0","0","24","73.8900","15:00","15:00","11:05","11:05","0:00","0","0","1082","0","556","0","272.5000","0.0000","0.0000","0.0000","0.0000"
"Marlton, NJ","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Lancaster, PA","3","0","0.0000","4","0","0.0000","2","66.6700","0","0.0000","5","959.0000","239.7500","4","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","959","5","0","0","1","3","59.5200","3:30","3:30","2:05","2:05","0:00","0","0","200","0","564","0","216.0000","0.0000","0.0000","0.0000","50.0000"
"Jersey City, NJ","13","1","7.6900","31","4","12.9000","4","33.3300","1","4.7600","274","3550.9800","186.8900","19","7","933.3800","311.1300","3","9","2372.5000","474.5000","5","6","832.0000","138.6700","6","0","0.0000","1","637.5000","8326.36","297","637.5","1","1","30","34.7200","24:00","24:00","8:20","8:20","0:00","0","0","1887","0","278","0","1068.1500","0.0000","0.0000","200.0000","50.0000"
"Hoboken, NJ","20","4","20.0000","34","12","35.2900","8","44.4400","3","10.3400","353","4546.6900","197.6800","23","0","0.0000","0.0000","0","0","-375.0000","-187.5000","2","6","786.0000","131.0000","6","4","350.0000","1","975.0000","6282.69","364","975","1","5","29","57.5800","22:00","22:00","12:40","12:40","2:00","80","0","1274","0","713","0","862.0000","350.0000","0.0000","50.0000","200.0000"
"Frederick, MD","8","0","0.0000","11","2","18.1800","4","50.0000","1","6.6700","198","2765.3800","307.2600","9","0","0.0000","0.0000","0","1","1600.0000","1600.0000","1","1","145.0000","145.0000","1","0","0.0000","0","0.0000","4510.38","200","899","2","0","11","49.1700","10:00","10:00","4:55","4:55","5:00","0","0","1600","0","514","0","558.0000","0.0000","0.0000","0.0000","0.0000"
"Denville, NJ","15","1","6.6700","20","3","15.0000","5","41.6700","2","10.0000","355","3358.6000","239.9000","14","8","832.7900","277.6000","3","0","0.0000","0.0000","0","4","548.0000","137.0000","4","1","100.0000","0","0.0000","4839.39","368","0","0","2","18","52.2200","15:00","15:00","7:50","7:50","0:45","0","0","1820","0","278","0","510.6700","0.0000","100.0000","100.0000","0.0000"
"Corporate Center","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Bridgewater, NJ","8","3","37.5000","10","1","10.0000","1","12.5000","0","0.0000","154","1791.6400","179.1600","10","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","1791.64","154","0","0","1","9","55.8300","10:00","10:00","5:35","5:35","0:20","0","0","600","0","0","0","503.1000","0.0000","0.0000","0.0000","50.0000"
"Bel Air, MD","20","6","30.0000","27","8","29.6300","5","25.0000","5","11.1100","342","6056.6500","288.4100","21","8","132.9800","66.4900","2","1","125.0000","125.0000","1","5","625.0000","125.0000","5","0","0.0000","0","0.0000","6939.63","356","0","0","1","26","83.8000","18:00","18:00","15:05","15:05","0:00","0","0","1718.33","0","278","139","1818.6400","0.0000","0.0000","0.0000","0.0000"